CustomerID,Age,Income,EmploymentStatus,LoanProduct,LoanAmount,RepaymentHistory,Frequency,Recency,Monetary,LoanTaken,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,AgeGroup,IncomeBracket
342,54,101972,0,3,284255,0,9,7,401156,0,2,2,4,8,Medium,4,3
343,41,95485,0,0,77575,0,9,5,28953,0,3,2,1,6,Low,3,3
344,46,74722,0,3,115380,1,1,8,197477,0,2,1,2,5,Low,4,2
345,63,109499,2,3,291243,2,7,10,209006,0,1,2,2,5,Low,5,3
346,48,70818,0,0,467422,1,12,6,43226,0,3,3,1,7,Medium,4,2
347,52,49932,1,3,448509,1,10,6,7052,0,3,2,1,6,Low,4,1
348,50,26901,1,4,113871,1,19,7,453822,1,2,4,4,10,High,4,1
349,38,137473,0,3,254791,1,16,8,443028,0,2,4,4,10,High,3,4
350,49,119023,0,3,282173,1,6,2,404521,1,4,2,4,10,High,4,4
351,40,28597,1,0,430027,1,11,7,406623,0,2,3,4,9,Medium,3,1
352,50,149631,0,2,20793,1,19,9,267929,1,2,4,3,9,Medium,4,4
353,20,83909,1,1,315250,2,19,1,241355,0,4,4,2,10,High,1,2
354,35,92391,0,3,352806,1,18,1,203243,1,4,4,2,10,High,2,3
355,42,104214,0,1,220836,2,15,7,478031,1,2,3,4,9,Medium,3,3
356,59,28263,1,3,263490,1,16,5,389170,0,3,4,4,11,High,5,1
357,48,83293,0,0,482347,1,14,1,150344,1,4,3,2,9,Medium,4,2
358,20,132824,0,0,399188,1,8,1,277635,1,4,2,3,9,Medium,1,4
359,57,144933,0,3,398576,1,8,2,344624,0,4,2,3,9,Medium,5,4
360,63,45805,0,0,138704,1,2,11,401325,0,1,1,4,6,Low,5,1
361,41,111679,0,0,434174,1,6,10,410731,0,1,2,4,7,Medium,3,3
362,49,31874,1,3,239324,1,13,9,387885,0,2,3,4,9,Medium,4,1
363,64,113065,0,2,85882,1,13,3,435988,0,4,3,4,11,High,5,3
364,39,106402,0,3,381002,1,12,9,420356,1,2,3,4,9,Medium,3,3
365,40,34079,1,2,154080,1,2,6,77981,0,3,1,1,5,Low,3,1
366,19,69850,0,0,82656,2,12,10,300196,0,1,3,3,7,Medium,1,2
367,44,92779,0,2,428499,1,17,6,311685,1,3,4,3,10,High,3,3
368,59,115408,2,0,318052,0,6,7,134672,1,2,2,2,6,Low,5,3
369,19,29018,1,2,143890,1,7,10,244578,0,1,2,2,5,Low,1,1
370,43,140606,0,2,468871,1,6,11,138485,0,1,2,2,5,Low,3,4
371,34,69500,1,3,35579,1,4,8,416243,1,2,1,4,7,Medium,2,2
372,57,140062,0,2,60178,1,9,11,470987,1,1,2,4,7,Medium,5,4
373,50,32100,1,0,193656,2,5,3,407535,0,4,1,4,9,Medium,4,1
374,26,77021,0,3,201092,1,10,8,426264,1,2,2,4,8,Medium,2,2
375,60,134995,0,2,118204,2,15,6,456829,0,3,3,4,10,High,5,4
376,56,39800,0,3,100373,0,8,6,428588,0,3,2,4,9,Medium,5,1
377,46,148126,0,1,137047,1,4,11,76871,0,1,1,1,3,Low,4,4
378,59,83400,0,3,461695,1,5,3,492106,1,4,1,4,9,Medium,5,2
379,43,112446,2,1,283409,1,7,6,54795,1,3,2,1,6,Low,3,3
380,52,49437,0,1,330662,1,6,11,200879,0,1,2,2,5,Low,4,1
381,42,123124,0,3,402534,1,13,8,126999,0,2,3,1,6,Low,3,4
382,41,96537,0,0,387755,1,19,7,69394,0,2,4,1,7,Medium,3,3
383,30,66675,0,0,433297,1,10,10,97890,1,1,2,1,4,Low,2,2
384,24,39942,1,0,194721,1,15,10,439201,1,1,3,4,8,Medium,1,1
385,53,40862,0,4,120475,1,3,7,375685,0,2,1,4,7,Medium,4,1
386,62,31669,0,1,179141,0,18,3,369385,0,4,4,3,11,High,5,1
387,37,141219,0,3,214742,1,14,10,75343,0,1,3,1,5,Low,3,4
388,18,73772,1,0,372112,1,3,3,413166,0,4,1,4,9,Medium,,2
389,25,35916,0,0,378830,1,11,5,339016,1,3,3,3,9,Medium,1,1
390,63,30878,0,3,81377,0,10,5,142596,0,3,2,2,7,Medium,5,1
391,33,22985,0,1,358815,1,17,9,481161,1,2,4,4,10,High,2,1
392,31,117905,0,3,148499,2,13,9,459390,1,2,3,4,9,Medium,2,4
393,29,93648,0,4,438467,2,2,10,305634,1,1,1,3,5,Low,2,3
394,40,61235,1,4,235739,2,13,5,317364,0,3,3,3,9,Medium,3,2
395,32,38931,1,3,107263,1,19,5,440114,1,3,4,4,11,High,2,1
396,45,112876,1,1,423381,1,5,6,435082,0,3,1,4,8,Medium,3,3
397,51,20336,0,0,465501,2,16,8,20265,0,2,4,1,7,Medium,4,1
398,19,62933,0,4,126359,0,10,6,211272,1,3,2,2,7,Medium,1,2
399,49,104899,0,4,365988,2,12,11,360903,0,1,3,3,7,Medium,4,3
400,40,65536,2,1,69927,1,13,6,34830,0,3,3,1,7,Medium,3,2
401,39,89504,0,4,340314,1,16,9,84138,0,2,4,1,7,Medium,3,3
402,42,119214,1,4,343294,1,1,1,408733,0,4,1,4,9,Medium,3,4
403,39,71148,0,1,292010,0,9,4,480311,1,3,2,4,9,Medium,3,2
404,39,133936,0,3,277426,0,16,10,406311,1,1,4,4,9,Medium,3,4
405,59,36279,0,0,156391,1,19,10,314529,1,1,4,3,8,Medium,5,1
406,23,88665,0,0,434942,1,15,2,317439,0,4,3,3,10,High,1,3
407,32,123751,2,4,20412,1,18,9,289421,0,2,4,3,9,Medium,2,4
408,60,124433,2,0,471802,1,12,3,94261,0,4,3,1,8,Medium,5,4
409,54,91386,0,3,129135,1,14,10,483646,1,1,3,4,8,Medium,4,3
410,50,106124,0,4,125019,1,3,11,101714,0,1,1,1,3,Low,4,3
411,25,125750,2,0,291727,1,4,2,451430,1,4,1,4,9,Medium,1,4
412,61,97485,1,2,219649,1,6,8,176637,0,2,2,2,6,Low,5,3
413,61,94055,0,2,329066,2,16,4,464702,0,3,4,4,11,High,5,3
414,22,111911,0,2,273329,0,13,11,238812,1,1,3,2,6,Low,1,3
415,56,118618,0,2,353492,0,12,2,368192,0,4,3,3,10,High,5,4
416,21,97273,0,2,96368,0,12,4,447098,0,3,3,4,10,High,1,3
417,23,86670,0,4,192461,1,2,7,259072,0,2,1,3,6,Low,1,3
418,62,96474,0,1,262902,0,13,7,58822,0,2,3,1,6,Low,5,3
419,49,74028,0,1,284567,2,3,1,6920,0,4,1,1,6,Low,4,2
420,47,110022,0,4,56268,1,13,1,145948,0,4,3,2,9,Medium,4,3
421,64,133892,0,4,117692,1,2,3,420212,0,4,1,4,9,Medium,5,4
422,52,111632,1,3,439860,0,19,2,404635,1,4,4,4,12,High,4,3
423,57,126651,1,1,172858,2,9,3,276304,0,4,2,3,9,Medium,5,4
424,33,91128,0,2,362345,1,1,4,36706,0,3,1,1,5,Low,2,3
425,30,38108,2,4,473741,1,13,7,437156,1,2,3,4,9,Medium,2,1
426,59,72495,2,2,350888,2,2,2,305842,0,4,1,3,8,Medium,5,2
427,47,102806,0,1,123222,2,15,7,205416,0,2,3,2,7,Medium,4,3
428,36,113185,0,0,355734,1,19,5,442491,0,3,4,4,11,High,3,3
429,34,96533,1,0,428693,1,16,8,445640,0,2,4,4,10,High,2,3
430,36,119025,1,4,231982,1,11,8,173578,0,2,3,2,7,Medium,3,4
431,45,76830,2,3,127942,1,15,5,27879,1,3,3,1,7,Medium,3,2
432,43,94640,1,2,139643,2,6,10,265627,0,1,2,3,6,Low,3,3
433,54,72509,1,4,24576,1,14,8,251864,1,2,3,3,8,Medium,4,2
434,43,86406,0,3,386785,1,6,9,477356,1,2,2,4,8,Medium,3,3
435,40,114220,0,2,460919,2,19,7,156845,1,2,4,2,8,Medium,3,3
436,26,59519,0,1,145752,1,5,6,477560,0,3,1,4,8,Medium,2,2
437,29,69649,0,0,161778,0,11,7,345714,0,2,3,3,8,Medium,2,2
438,18,54524,1,3,215926,1,4,7,8884,0,2,1,1,4,Low,,2
439,18,116493,0,2,222267,0,9,3,104036,0,4,2,1,7,Medium,,3
440,64,53885,1,4,462743,2,9,6,219573,1,3,2,2,7,Medium,5,2
441,51,64369,0,2,382186,1,17,6,36803,0,3,4,1,8,Medium,4,2
442,49,121132,0,4,206637,0,8,11,156135,0,1,2,2,5,Low,4,4
443,42,115402,0,0,446652,2,15,9,287380,1,2,3,3,8,Medium,3,3
444,57,50676,0,0,138846,2,9,1,429478,0,4,2,4,10,High,5,1
445,62,84093,1,2,153044,1,5,7,449795,1,2,1,4,7,Medium,5,2
446,18,67764,1,2,150120,1,4,1,218315,0,4,1,2,7,Medium,,2
447,33,70799,2,4,103908,1,18,10,369147,0,1,4,3,8,Medium,2,2
448,56,99414,0,4,375868,1,9,4,75717,0,3,2,1,6,Low,5,3
449,22,125296,0,3,242741,1,3,7,458552,1,2,1,4,7,Medium,1,4
450,39,113095,0,3,85225,1,9,6,389145,0,3,2,4,9,Medium,3,3
451,46,132082,0,3,349417,0,9,6,233170,0,3,2,2,7,Medium,4,4
452,20,92307,1,2,131170,1,4,5,23484,0,3,1,1,5,Low,1,3
453,29,102062,1,3,479766,0,7,11,230681,0,1,2,2,5,Low,2,3
454,43,115432,1,2,485570,0,7,7,461242,0,2,2,4,8,Medium,3,3
455,33,51923,0,0,365881,1,8,9,476720,1,2,2,4,8,Medium,2,2
456,54,137449,1,1,474896,1,1,6,375532,1,3,1,4,8,Medium,4,4
457,39,121739,0,0,363681,0,9,10,280424,0,1,2,3,6,Low,3,4
458,46,124926,1,2,62602,1,12,7,265964,0,2,3,3,8,Medium,4,4
459,31,98388,0,2,333547,1,6,9,7754,1,2,2,1,5,Low,2,3
460,45,67574,0,1,32182,0,13,7,481608,1,2,3,4,9,Medium,3,2
461,22,63391,0,4,347020,1,5,6,317402,1,3,1,3,7,Medium,1,2
462,64,148691,2,4,475589,0,19,3,48386,0,4,4,1,9,Medium,5,4
463,47,141757,0,4,314203,2,1,1,36365,0,4,1,1,6,Low,4,4
464,63,73664,0,3,407003,1,18,10,348497,0,1,4,3,8,Medium,5,2
465,22,87384,1,4,267537,0,8,9,165676,0,2,2,2,6,Low,1,3
466,29,51027,0,3,328919,1,8,7,6803,0,2,2,1,5,Low,2,1
467,33,55464,0,3,195526,0,15,3,129907,0,4,3,2,9,Medium,2,2
468,43,54485,0,4,148128,0,19,10,144344,1,1,4,2,7,Medium,3,2
469,43,148366,0,4,459699,1,10,9,233058,1,2,2,2,6,Low,3,4
470,38,39456,2,1,443173,1,16,3,388489,0,4,4,4,12,High,3,1
471,56,94795,1,1,426645,1,11,3,479420,0,4,3,4,11,High,5,3
472,53,55554,0,3,50909,1,12,7,110210,0,2,3,1,6,Low,4,2
473,50,66922,2,1,320050,2,16,2,294261,0,4,4,3,11,High,4,2
474,47,33409,0,3,364579,1,16,10,223347,1,1,4,2,7,Medium,4,1
475,54,89327,0,2,495973,1,3,7,180771,1,2,1,2,5,Low,4,3
476,40,111400,0,3,353434,1,9,7,204596,0,2,2,2,6,Low,3,3
477,27,56639,0,3,311533,1,8,1,274348,0,4,2,3,9,Medium,2,2
478,22,120110,0,1,288049,0,10,10,476780,0,1,2,4,7,Medium,1,4
479,53,83627,2,2,225691,1,13,11,472268,0,1,3,4,8,Medium,4,2
480,51,103424,1,0,189802,0,18,2,67519,1,4,4,1,9,Medium,4,3
481,48,39692,0,0,62557,0,13,5,430080,0,3,3,4,10,High,4,1
482,27,109037,0,0,383958,1,13,4,498881,1,3,3,4,10,High,2,3
483,36,98840,1,2,242706,1,15,3,55386,0,4,3,1,8,Medium,3,3
484,49,74200,2,4,493373,1,13,10,234123,0,1,3,2,6,Low,4,2
485,18,113063,1,2,484329,1,16,11,21486,0,1,4,1,6,Low,,3
486,22,77415,0,1,238336,1,8,8,150846,0,2,2,2,6,Low,1,2
487,62,38074,1,3,202271,2,19,7,108216,0,2,4,1,7,Medium,5,1
488,21,35549,0,3,183373,2,10,9,202354,0,2,2,2,6,Low,1,1
489,33,49963,0,1,89752,1,12,3,412589,0,4,3,4,11,High,2,1
490,41,111456,0,1,445475,1,14,10,435892,0,1,3,4,8,Medium,3,3
491,33,116362,0,3,210873,1,6,1,8691,0,4,2,1,7,Medium,2,3
492,19,121607,0,4,271718,0,9,9,49445,0,2,2,1,5,Low,1,4
493,45,72265,0,4,355435,1,7,9,161895,0,2,2,2,6,Low,3,2
494,49,36061,0,4,262974,1,6,1,106368,0,4,2,1,7,Medium,4,1
495,44,78226,1,1,454992,1,1,8,321708,0,2,1,3,6,Low,3,2
496,37,48810,0,3,101777,0,14,10,203327,1,1,3,2,6,Low,3,1
497,41,80006,0,3,486428,1,6,1,187426,1,4,2,2,8,Medium,3,2
498,29,142538,0,3,485313,1,12,6,354215,0,3,3,3,9,Medium,2,4
499,52,133502,2,2,291881,1,17,9,491633,1,2,4,4,10,High,4,4
500,50,42800,0,2,28390,1,5,3,404242,0,4,1,4,9,Medium,4,1
501,50,136192,0,0,96612,2,11,6,179568,0,3,3,2,8,Medium,4,4
502,60,128959,0,2,57330,1,5,3,281217,0,4,1,3,8,Medium,5,4
503,54,145433,1,4,76082,1,12,11,420052,0,1,3,4,8,Medium,4,4
504,29,127228,2,4,189714,2,3,5,201258,0,3,1,2,6,Low,2,4
505,20,95476,0,4,419496,1,9,11,143256,0,1,2,2,5,Low,1,3
506,18,89460,0,4,234561,1,6,7,196901,1,2,2,2,6,Low,,3
507,50,77767,2,0,288181,0,2,11,268933,0,1,1,3,5,Low,4,2
508,57,48054,0,4,121668,0,2,10,297497,1,1,1,3,5,Low,5,1
509,27,95319,1,1,124229,1,12,4,293484,0,3,3,3,9,Medium,2,3
510,60,122789,0,1,438792,0,8,4,52343,0,3,2,1,6,Low,5,4
511,61,65397,0,1,426780,0,2,7,164005,0,2,1,2,5,Low,5,2
512,46,33233,0,2,235205,1,9,5,232673,0,3,2,2,7,Medium,4,1
513,30,131205,0,3,221511,1,16,1,411902,0,4,4,4,12,High,2,4
514,29,110020,1,0,101342,1,15,11,478103,0,1,3,4,8,Medium,2,3
515,48,45068,2,1,247936,2,14,10,165330,0,1,3,2,6,Low,4,1
516,63,85727,0,1,357072,2,4,2,130877,0,4,1,2,7,Medium,5,3
517,19,110610,1,4,33087,1,4,6,300171,0,3,1,3,7,Medium,1,3
518,52,90453,0,1,114844,1,11,9,416518,0,2,3,4,9,Medium,4,3
519,40,124135,0,4,486045,1,18,7,388336,1,2,4,4,10,High,3,4
520,34,45832,0,4,212285,1,5,4,485654,1,3,1,4,8,Medium,2,1
521,43,128464,2,3,17803,1,2,2,191827,0,4,1,2,7,Medium,3,4
522,25,106242,1,2,444218,1,15,4,183074,0,3,3,2,8,Medium,1,3
523,46,33682,1,4,333905,1,11,5,357239,0,3,3,3,9,Medium,4,1
524,43,112298,1,4,133574,1,17,2,397707,0,4,4,4,12,High,3,3
525,27,43383,1,3,207382,0,16,1,380714,0,4,4,4,12,High,2,1
526,43,78160,2,4,345723,0,15,4,293506,1,3,3,3,9,Medium,3,2
527,51,113332,1,0,414379,0,3,11,274396,0,1,1,3,5,Low,4,3
528,58,43666,2,2,466596,1,15,6,126918,0,3,3,1,7,Medium,5,1
529,24,78817,0,0,471099,0,19,1,201707,0,4,4,2,10,High,1,2
530,21,111198,0,1,187957,2,13,1,205513,1,4,3,2,9,Medium,1,3
531,62,130695,0,2,222412,1,16,9,20090,0,2,4,1,7,Medium,5,4
532,28,54642,0,1,41764,1,12,5,40110,0,3,3,1,7,Medium,2,2
533,46,61830,0,4,490998,2,17,2,78627,0,4,4,1,9,Medium,4,2
534,53,123067,0,3,198198,1,16,11,319529,0,1,4,3,8,Medium,4,4
535,42,30234,1,0,244066,1,9,2,272168,1,4,2,3,9,Medium,3,1
536,38,77616,0,1,203296,1,6,4,278585,0,3,2,3,8,Medium,3,2
537,53,29221,0,4,314199,1,19,11,248131,1,1,4,2,7,Medium,4,1
538,27,31410,0,0,318743,1,13,2,480463,1,4,3,4,11,High,2,1
539,54,100055,2,0,349931,1,8,4,178383,0,3,2,2,7,Medium,4,3
540,26,81413,0,1,214112,1,12,11,425603,0,1,3,4,8,Medium,2,2
541,41,21051,0,4,306864,1,9,6,334969,0,3,2,3,8,Medium,3,1
542,52,130529,1,3,98120,0,4,7,121053,0,2,1,1,4,Low,4,4
543,52,95301,1,1,180556,2,13,6,81890,0,3,3,1,7,Medium,4,3
544,53,96918,0,0,132976,1,2,4,409507,0,3,1,4,8,Medium,4,3
545,35,98116,0,0,381211,1,3,10,394578,0,1,1,4,6,Low,2,3
546,56,142226,0,2,174924,1,5,3,167458,0,4,1,2,7,Medium,5,4
547,49,76563,2,4,18219,1,18,4,492030,1,3,4,4,11,High,4,2
548,41,117859,0,2,375652,2,14,5,383240,0,3,3,4,10,High,3,4
549,40,64757,0,3,95351,1,2,4,276846,0,3,1,3,7,Medium,3,2
550,49,146169,0,1,316009,1,15,3,365667,0,4,3,3,10,High,4,4
551,54,141008,0,0,59457,1,8,1,231138,0,4,2,2,8,Medium,4,4
552,29,97475,1,4,95159,1,16,3,109711,0,4,4,1,9,Medium,2,3
553,30,71257,0,0,435033,1,3,11,441344,0,1,1,4,6,Low,2,2
554,40,115500,0,2,205065,1,5,5,479157,1,3,1,4,8,Medium,3,3
555,42,20307,0,2,98391,0,4,6,116895,0,3,1,1,5,Low,3,1
556,52,76889,0,1,450596,1,12,4,294906,1,3,3,3,9,Medium,4,2
557,58,88895,0,4,317544,1,19,1,139311,1,4,4,2,10,High,5,3
558,47,115184,1,4,303402,1,15,10,460090,0,1,3,4,8,Medium,4,3
559,34,55944,1,1,217078,1,13,7,252029,0,2,3,3,8,Medium,2,2
560,37,119555,2,2,185029,1,5,9,462187,1,2,1,4,7,Medium,3,4
561,42,58134,1,2,378610,1,12,6,17567,0,3,3,1,7,Medium,3,2
562,39,47323,1,2,154353,0,19,6,90737,0,3,4,1,8,Medium,3,1
563,30,136205,0,0,82264,1,2,9,11857,1,2,1,1,4,Low,2,4
564,36,91762,1,3,187403,1,7,4,332747,0,3,2,3,8,Medium,3,3
565,53,107225,1,2,181752,1,5,5,342543,0,3,1,3,7,Medium,4,3
566,29,116507,1,3,436939,1,11,5,63086,0,3,3,1,7,Medium,2,3
567,58,45954,0,3,146234,1,18,5,356289,0,3,4,3,10,High,5,1
568,36,75021,0,4,230880,1,18,8,299414,0,2,4,3,9,Medium,3,2
569,29,109959,1,1,499240,1,7,11,125071,0,1,2,1,4,Low,2,3
570,26,115927,1,0,376021,1,10,1,7012,1,4,2,1,7,Medium,2,3
571,24,99866,2,3,449311,1,14,10,64049,0,1,3,1,5,Low,1,3
572,45,90427,0,0,278482,1,11,11,227630,0,1,3,2,6,Low,3,3
573,31,24992,0,4,223904,1,2,10,89989,0,1,1,1,3,Low,2,1
574,48,21961,0,2,16675,1,13,11,356730,0,1,3,3,7,Medium,4,1
575,36,32497,1,3,94606,1,13,3,464042,1,4,3,4,11,High,3,1
576,64,137551,0,1,287224,1,9,8,44080,1,2,2,1,5,Low,5,4
577,33,52551,0,4,248747,1,17,11,324023,0,1,4,3,8,Medium,2,2
578,22,96384,2,0,253585,1,15,9,467431,0,2,3,4,9,Medium,1,3
579,52,145374,0,2,281080,1,16,2,451278,0,4,4,4,12,High,4,4
580,29,75755,1,0,15019,0,10,4,239027,0,3,2,2,7,Medium,2,2
581,42,33255,0,1,242790,2,12,8,70888,0,2,3,1,6,Low,3,1
582,38,24567,1,3,465498,1,5,5,383095,0,3,1,4,8,Medium,3,1
583,53,68847,0,1,447897,1,17,1,416426,0,4,4,4,12,High,4,2
584,40,124817,2,0,355448,1,10,6,304290,0,3,2,3,8,Medium,3,4
585,33,68003,2,0,209933,1,6,9,233800,1,2,2,2,6,Low,2,2
586,56,40389,0,1,9486,1,6,9,121293,0,2,2,1,5,Low,5,1
587,62,64523,0,1,349165,0,12,11,361092,0,1,3,3,7,Medium,5,2
588,59,143802,0,1,215936,1,19,1,266185,0,4,4,3,11,High,5,4
589,56,81576,1,2,123411,2,2,4,303310,1,3,1,3,7,Medium,5,2
590,31,147342,1,0,155184,1,13,1,386383,0,4,3,4,11,High,2,4
591,48,63919,0,4,56697,1,11,7,139078,0,2,3,2,7,Medium,4,2
592,22,102103,1,2,60998,0,15,3,137076,0,4,3,2,9,Medium,1,3
593,52,142443,0,2,114537,2,13,2,445796,0,4,3,4,11,High,4,4
594,40,23358,1,2,364960,0,3,8,142039,1,2,1,2,5,Low,3,1
595,46,108535,2,4,31576,0,14,9,208036,1,2,3,2,7,Medium,4,3
596,60,127894,0,1,186172,1,8,7,433062,1,2,2,4,8,Medium,5,4
597,28,141485,0,0,375208,1,9,6,23879,0,3,2,1,6,Low,2,4
598,35,96524,0,3,86238,1,15,10,7261,1,1,3,1,5,Low,2,3
599,64,143416,0,3,419536,1,18,11,426556,1,1,4,4,9,Medium,5,4
600,29,125982,0,0,220045,2,8,6,203345,0,3,2,2,7,Medium,2,4
601,26,117057,0,4,130885,0,11,9,299467,0,2,3,3,8,Medium,2,3
602,27,25698,0,3,70729,0,5,5,303008,0,3,1,3,7,Medium,2,1
603,61,86809,0,2,95853,1,15,5,275071,0,3,3,3,9,Medium,5,3
604,34,113079,0,3,126992,1,15,2,463100,1,4,3,4,11,High,2,3
605,55,75805,0,0,230090,0,7,6,433428,0,3,2,4,9,Medium,4,2
606,24,51349,0,2,483095,1,18,6,87256,0,3,4,1,8,Medium,1,1
607,63,96777,1,3,296288,1,12,6,352047,1,3,3,3,9,Medium,5,3
608,30,70248,1,0,392287,0,12,4,440143,0,3,3,4,10,High,2,2
609,57,95033,0,4,193398,1,4,11,126686,0,1,1,1,3,Low,5,3
610,59,127411,0,0,344292,2,11,7,321294,0,2,3,3,8,Medium,5,4
611,26,118239,1,4,286451,1,6,9,374311,1,2,2,3,7,Medium,2,4
612,44,64041,2,2,327742,1,10,1,194719,0,4,2,2,8,Medium,3,2
613,19,51954,0,0,417839,1,15,3,18056,0,4,3,1,8,Medium,1,2
614,22,28002,0,1,156321,1,1,10,409078,1,1,1,4,6,Low,1,1
615,46,89783,0,1,471981,1,17,9,15798,0,2,4,1,7,Medium,4,3
616,54,127524,0,1,96810,1,3,5,373635,0,3,1,3,7,Medium,4,4
617,55,107234,0,1,370014,2,11,6,195130,1,3,3,2,8,Medium,4,3
618,36,144857,0,1,77131,0,18,8,56747,0,2,4,1,7,Medium,3,4
619,25,39738,1,4,361282,1,10,9,40738,1,2,2,1,5,Low,1,1
620,62,30703,0,0,174449,1,9,8,237645,0,2,2,2,6,Low,5,1
621,18,133776,0,2,450581,1,7,3,196017,0,4,2,2,8,Medium,,4
622,39,69422,0,1,370556,0,11,10,480614,0,1,3,4,8,Medium,3,2
623,34,103106,0,1,301695,1,8,1,284371,1,4,2,3,9,Medium,2,3
624,24,81899,0,2,310070,1,2,11,170465,1,1,1,2,4,Low,1,2
625,42,32392,0,2,95214,1,5,5,88800,0,3,1,1,5,Low,3,1
626,62,64724,1,1,354894,1,9,7,131531,0,2,2,2,6,Low,5,2
627,21,52299,0,4,43599,1,1,2,326605,0,4,1,3,8,Medium,1,2
628,53,35641,1,2,234417,0,17,1,62848,0,4,4,1,9,Medium,4,1
629,23,99534,2,0,114490,2,10,4,29685,0,3,2,1,6,Low,1,3
630,48,26305,0,0,360474,1,8,3,96517,1,4,2,1,7,Medium,4,1
631,36,118262,0,4,27593,1,18,4,124180,0,3,4,1,8,Medium,3,4
632,61,38782,0,3,458550,1,10,1,270624,0,4,2,3,9,Medium,5,1
633,56,98257,1,4,230472,1,9,2,242918,1,4,2,2,8,Medium,5,3
634,44,125299,2,1,114865,1,4,1,20860,1,4,1,1,6,Low,3,4
635,27,97963,1,3,458109,1,2,3,73578,0,4,1,1,6,Low,2,3
636,43,132086,0,1,178708,0,19,4,253596,0,3,4,3,10,High,3,4
637,36,141987,1,0,467441,1,10,1,324374,0,4,2,3,9,Medium,3,4
638,56,40566,0,2,438579,1,17,6,324170,0,3,4,3,10,High,5,1
639,20,144591,0,1,192031,1,3,2,11564,0,4,1,1,6,Low,1,4
640,62,87766,0,0,478439,1,19,10,287156,0,1,4,3,8,Medium,5,3
641,30,26511,0,4,221989,1,19,11,59169,0,1,4,1,6,Low,2,1
642,45,134816,1,1,234701,1,19,5,488438,0,3,4,4,11,High,3,4
643,37,127765,0,0,487341,1,19,8,230488,0,2,4,2,8,Medium,3,4
644,45,138360,0,2,137192,2,15,4,293485,0,3,3,3,9,Medium,3,4
645,25,46177,0,1,414707,1,18,5,454974,0,3,4,4,11,High,1,1
646,58,24765,1,0,48638,1,17,9,481337,0,2,4,4,10,High,5,1
647,56,40354,1,1,175134,1,10,2,313985,1,4,2,3,9,Medium,5,1
648,18,43929,0,2,272337,1,14,2,359728,0,4,3,3,10,High,,1
649,20,48820,0,1,487360,1,19,6,310479,0,3,4,3,10,High,1,1
650,30,131576,0,1,20213,0,18,6,60155,1,3,4,1,8,Medium,2,4
651,45,49523,2,0,259286,1,11,3,103314,0,4,3,1,8,Medium,3,1
652,42,91088,0,3,249987,1,11,9,217219,0,2,3,2,7,Medium,3,3
653,50,86163,0,1,346910,1,12,1,34527,0,4,3,1,8,Medium,4,3
654,55,97525,0,3,220031,1,8,3,362610,0,4,2,3,9,Medium,4,3
655,23,33780,0,4,153259,1,16,8,446991,0,2,4,4,10,High,1,1
656,61,26589,1,1,146112,0,8,8,261253,1,2,2,3,7,Medium,5,1
657,62,54812,0,3,202374,1,14,4,244157,1,3,3,2,8,Medium,5,2
658,49,113664,0,4,34949,0,18,8,55653,0,2,4,1,7,Medium,4,3
659,62,65939,0,0,248072,1,4,11,160776,1,1,1,2,4,Low,5,2
660,64,71493,0,1,401743,1,17,10,369051,1,1,4,3,8,Medium,5,2
661,38,124188,2,0,253066,1,13,8,254955,0,2,3,3,8,Medium,3,4
662,33,113326,0,4,474773,1,5,1,300201,1,4,1,3,8,Medium,2,3
663,38,60953,1,0,219480,1,3,3,108992,1,4,1,1,6,Low,3,2
664,28,85785,1,0,369577,0,9,1,274537,0,4,2,3,9,Medium,2,3
665,54,39309,0,2,213366,1,18,2,80404,1,4,4,1,9,Medium,4,1
666,53,74195,0,4,416973,1,19,4,247812,1,3,4,2,9,Medium,4,2
667,52,135662,0,0,292556,0,19,3,438589,0,4,4,4,12,High,4,4
668,36,45901,1,3,150384,1,16,11,359100,0,1,4,3,8,Medium,3,1
669,37,43576,0,4,420335,0,1,6,89613,0,3,1,1,5,Low,3,1
670,35,51508,0,2,147876,1,5,5,64171,1,3,1,1,5,Low,2,1
671,64,94711,0,1,190058,1,15,5,296480,0,3,3,3,9,Medium,5,3
672,58,45464,1,0,51545,1,12,10,194786,0,1,3,2,6,Low,5,1
673,31,80281,0,3,343663,1,1,7,411201,0,2,1,4,7,Medium,2,2
674,32,36260,0,2,166071,0,14,7,279158,1,2,3,3,8,Medium,2,1
675,48,144997,0,4,363237,0,18,9,406590,1,2,4,4,10,High,4,4
676,18,55440,0,0,437974,1,18,8,221578,0,2,4,2,8,Medium,,2
677,20,115082,1,2,361468,1,6,3,158371,0,4,2,2,8,Medium,1,3
678,33,125583,0,2,495702,1,1,2,358657,1,4,1,3,8,Medium,2,4
679,40,76683,1,3,467735,1,17,1,425547,0,4,4,4,12,High,3,2
680,28,144206,1,1,8768,1,18,10,403800,0,1,4,4,9,Medium,2,4
681,29,61430,0,1,268648,1,15,6,411181,0,3,3,4,10,High,2,2
682,27,21987,1,1,335130,0,12,4,351913,0,3,3,3,9,Medium,2,1
683,49,134778,0,4,474988,1,13,3,419035,0,4,3,4,11,High,4,4
684,33,45105,0,2,383865,2,2,11,131092,0,1,1,2,4,Low,2,1
685,25,98484,1,4,13002,1,4,11,295926,0,1,1,3,5,Low,1,3
